url_length,has_https,has_ip_address,num_dots,num_hyphens,num_underscores,num_slashes,num_questionmarks,num_equals,num_at_symbols,num_ampersands,num_digits,domain_length,path_length,subdomain_count,has_suspicious_words,domain_age_days,alexa_rank,google_index,page_rank,dns_record,web_traffic,links_in_tags,links_pointing_to_page,statistical_report,label
170,1,0,1,2,1,2,0,2,0,1,1,6,87,1,1,2525,800167,1,8,1,78860,8,460,0,0
177,1,0,4,0,0,6,1,1,0,0,5,20,32,0,1,1633,70352,1,8,1,93187,39,190,0,0
137,1,0,6,4,1,1,2,2,0,1,10,29,89,1,1,2241,389416,1,9,0,89285,10,45,0,1
48,0,0,2,1,1,5,2,4,0,3,10,20,86,2,0,588,281717,1,7,1,42017,35,264,0,0
91,0,0,4,2,2,1,0,3,1,2,2,4,18,1,1,2687,549779,0,3,1,59506,30,468,0,1
113,1,0,7,1,2,5,1,2,0,0,9,8,17,1,0,1225,107341,1,6,1,29298,40,77,0,0
138,0,0,9,2,1,2,2,4,0,2,15,37,45,2,0,1880,881293,0,2,1,6616,15,322,0,1
20,1,0,2,1,1,7,1,0,0,2,15,21,96,3,1,2656,417278,0,3,1,25470,15,274,0,0
194,1,0,8,0,0,3,2,3,0,2,18,31,10,3,0,1064,667964,1,7,1,28120,19,98,0,0
187,1,0,6,0,1,6,0,0,1,3,13,13,74,0,1,1178,70186,1,3,1,90653,27,244,0,0
160,1,0,8,3,1,7,1,2,0,1,7,40,95,1,0,2652,306882,1,9,1,40379,9,135,1,0
168,1,1,2,3,0,4,0,2,0,1,15,3,98,4,0,3443,206201,1,9,1,32919,25,156,0,1
51,1,0,1,3,1,2,0,1,0,1,15,23,55,3,1,474,150335,1,9,1,84336,31,127,1,0
108,0,1,7,4,1,6,0,1,0,3,6,37,28,4,0,3110,113545,1,8,0,46897,34,469,0,1
16,0,0,9,2,2,6,1,4,0,1,0,10,2,1,0,143,56578,1,1,1,38183,6,345,0,0
153,0,0,9,4,1,3,2,2,0,2,15,5,18,1,0,1204,437751,1,0,1,68197,26,10,0,0
99,1,0,2,3,1,2,0,0,0,3,19,17,67,3,0,1770,703117,1,9,1,78929,16,73,0,0
121,0,0,4,2,0,2,1,1,0,0,1,19,98,2,0,3036,342907,0,5,0,33153,20,93,0,1
69,1,0,1,4,2,1,2,0,0,1,4,30,34,2,0,546,676983,1,5,1,92126,39,374,0,0
122,1,1,7,0,2,5,0,4,0,3,1,38,44,3,0,941,389320,0,5,1,7470,8,410,0,1
11,1,0,2,2,1,7,2,0,0,0,16,43,10,0,0,207,998048,1,9,1,77136,14,396,0,0
138,0,0,4,3,2,5,2,0,0,2,6,16,82,2,0,2702,539168,0,1,1,88257,28,288,0,0
57,1,1,2,0,2,1,1,3,0,2,11,19,49,0,0,3610,357007,1,0,1,74274,0,82,0,0
149,0,0,1,2,2,1,1,4,0,0,8,41,51,1,0,992,242118,0,9,1,14806,27,26,0,1
46,1,0,7,4,0,2,1,1,0,2,10,22,24,4,1,2080,834643,1,1,1,93683,17,363,0,1
169,1,0,6,3,0,5,2,3,0,3,18,41,83,3,1,1741,773339,1,7,1,19617,29,255,0,1
18,1,1,2,4,2,7,2,2,0,1,14,8,84,4,1,2313,632619,1,3,1,22745,24,357,0,1
108,1,0,4,0,2,2,1,2,1,2,11,8,74,1,1,2985,41821,1,6,1,17559,7,156,0,0
156,0,0,3,0,1,7,2,1,0,3,14,15,15,1,0,1956,647227,1,0,1,40626,11,393,0,0
57,1,0,3,0,2,7,2,4,0,1,16,37,25,2,1,3595,371131,0,3,1,96145,11,61,0,0
140,1,0,3,2,0,3,2,2,0,3,10,37,73,2,0,1980,869273,1,4,1,8095,21,101,0,0
157,1,0,4,3,1,3,1,2,0,2,16,48,70,0,0,1006,860911,1,6,1,16642,11,218,1,0
161,1,0,1,0,0,7,0,2,0,3,11,29,4,0,0,227,894118,1,6,1,94899,13,158,0,0
63,1,0,1,4,0,1,0,4,0,1,9,34,0,0,0,838,678195,1,4,1,88160,33,351,0,0
129,1,0,7,3,0,5,1,2,0,0,5,36,29,0,0,2251,893882,1,5,1,20500,5,402,0,1
170,1,0,5,4,0,3,2,1,0,2,6,5,23,2,0,1555,623833,1,2,1,40461,34,15,1,1
161,1,0,3,4,0,7,1,1,0,2,13,34,19,0,0,2593,49574,1,2,1,36641,6,171,1,1
125,1,0,9,0,1,5,0,1,0,1,15,9,90,0,0,606,52937,1,3,1,88302,14,65,0,0
84,1,0,5,3,0,7,1,3,0,3,2,36,48,3,0,1413,943717,1,4,1,23613,33,480,0,0
122,1,0,3,1,2,5,0,1,0,1,8,23,14,1,0,2284,934171,1,8,1,55099,15,379,0,0
173,0,1,9,2,1,4,0,0,0,0,5,31,88,2,0,553,22440,1,7,1,19011,30,425,0,1
175,0,0,1,1,2,3,1,2,0,1,4,6,46,2,1,259,785607,0,0,1,52646,46,335,0,1
113,1,0,9,2,1,3,1,1,0,0,3,6,37,3,0,1935,926247,1,7,0,65331,7,261,0,1
93,1,0,5,3,2,2,0,4,0,2,14,41,70,3,1,2279,782588,1,6,1,21496,46,10,0,0
121,1,0,6,0,0,7,2,4,0,1,9,3,96,3,0,3549,265870,1,5,1,52788,12,218,0,0
108,0,0,2,3,2,2,2,4,0,1,0,33,10,1,0,1311,173716,1,5,0,88570,16,60,0,0
162,0,0,8,1,0,7,0,3,1,2,6,47,44,2,0,706,682546,0,5,1,98948,45,307,0,1
102,1,0,3,4,1,6,2,4,0,0,16,19,12,3,0,431,813115,1,1,1,88598,42,227,0,0
155,1,0,1,2,0,5,0,3,0,0,3,9,47,0,1,1663,867565,1,5,1,57834,2,464,0,1
137,0,0,7,2,2,7,0,2,0,3,9,46,54,0,0,1210,46155,1,8,1,72280,49,425,0,0
119,1,1,3,1,0,1,0,0,0,1,0,38,3,3,0,2289,59588,1,7,1,78541,2,302,1,1
91,1,0,4,0,0,2,1,4,0,3,9,23,29,3,1,2626,244290,1,6,1,87277,17,462,0,0
63,1,0,5,3,1,2,1,4,0,2,19,25,47,2,1,2394,585158,1,3,1,68000,42,332,0,0
172,1,0,1,1,0,6,1,3,0,1,6,15,98,2,0,1399,298441,0,8,1,62520,19,438,0,1
198,1,0,9,3,1,6,0,3,0,0,8,44,84,3,1,1842,841153,1,6,1,70744,14,83,0,1
178,1,0,7,0,2,5,1,0,0,0,1,36,66,4,1,168,578314,1,9,1,23969,45,280,0,1
170,1,0,2,4,1,6,2,1,0,0,3,38,69,1,0,3308,759585,1,1,1,54813,42,239,0,0
77,0,0,1,3,2,3,2,3,1,2,16,7,55,1,1,12,592940,0,2,0,76814,42,425,0,1
42,1,0,2,0,2,2,1,0,0,2,5,38,44,1,1,2476,776852,1,8,1,62297,16,128,0,0
151,1,0,3,1,0,1,1,2,0,3,7,33,2,1,0,2111,391554,1,8,1,25434,5,273,0,0
30,1,0,3,4,1,5,0,4,0,2,13,14,15,1,0,1587,853685,1,0,1,96852,26,153,1,0
57,1,1,8,4,2,3,1,4,0,2,11,48,10,3,1,2378,166697,1,9,1,63814,17,289,0,0
157,1,0,5,4,0,4,1,0,0,3,18,44,51,3,1,2183,549718,1,0,1,59655,37,336,0,1
137,1,0,9,2,0,1,1,0,0,1,4,30,71,4,1,1899,364849,1,2,1,46246,33,388,1,0
145,0,0,3,0,2,6,0,4,0,3,10,30,89,0,1,3492,774027,1,8,1,47071,46,394,0,1
144,1,0,6,3,0,7,2,3,0,0,16,9,50,1,0,3228,893113,0,1,1,66684,34,172,0,1
154,1,0,4,1,1,3,0,1,0,0,11,36,9,4,0,2441,755232,1,8,1,15740,38,446,0,0
137,1,1,8,4,2,5,1,2,0,1,4,24,96,1,0,3062,166275,1,6,1,47929,39,126,0,1
42,1,0,1,4,2,7,1,1,0,1,0,26,33,3,1,1270,28869,1,6,1,86231,18,399,1,0
185,1,0,4,4,0,4,2,1,0,1,6,16,92,3,0,2606,72560,0,2,1,65685,32,78,1,1
196,0,0,7,0,2,6,1,1,0,1,6,18,82,1,1,3238,824789,1,6,0,21762,3,458,1,1
124,1,0,9,1,2,6,0,4,0,1,10,13,24,1,0,1735,123848,1,6,1,85364,45,224,0,0
128,1,0,1,0,2,1,0,1,0,2,5,32,21,4,1,1637,369311,1,7,1,83091,16,470,0,0
31,1,0,8,1,1,2,0,3,0,1,5,40,90,3,0,345,238336,1,0,1,7395,39,131,0,0
167,1,0,2,3,1,2,0,3,0,2,9,44,14,1,0,2945,332023,1,6,1,72861,25,486,0,0
47,1,0,4,2,1,1,1,3,0,3,2,9,52,4,0,1507,479333,0,3,1,6899,24,50,0,0
118,1,0,4,1,1,2,0,0,0,3,4,48,90,0,0,2559,181674,0,9,1,6389,49,307,0,1
60,1,0,8,0,0,5,1,2,0,1,17,47,16,4,1,1890,764089,1,9,1,34499,31,242,0,0
191,0,0,2,0,2,1,0,3,0,1,14,5,0,4,0,138,211171,1,6,1,71304,48,221,0,1
17,1,0,7,0,1,1,2,1,0,3,11,17,6,1,0,1649,627460,0,6,1,28320,25,34,0,0
36,0,0,3,2,0,7,2,0,0,2,7,32,40,0,0,1431,549794,0,2,1,84774,30,153,0,0
36,0,0,9,1,1,6,0,4,0,1,6,35,82,2,0,820,426998,1,6,0,99297,17,461,1,0
30,0,0,5,1,0,2,2,3,0,1,2,39,60,0,0,2006,821175,1,9,1,76001,25,122,1,0
39,1,1,8,1,1,6,2,1,0,1,6,39,52,2,0,2047,581869,1,4,1,82167,2,66,0,0
106,1,0,5,1,1,1,2,1,0,3,17,19,80,4,0,2071,452499,1,2,1,24223,13,114,1,0
37,0,0,1,4,2,4,2,4,0,1,15,22,6,0,0,1104,854685,1,1,1,68018,36,461,0,0
120,0,0,9,4,1,1,1,0,0,3,19,35,31,3,1,550,976000,1,6,1,14907,21,97,0,1
70,1,0,7,0,1,2,0,1,0,1,1,29,38,2,0,832,723182,1,2,1,2581,4,12,0,0
57,0,0,4,4,0,2,2,2,0,3,6,39,88,0,1,3063,425839,1,2,0,39169,40,420,0,1
156,1,1,7,1,2,2,1,3,0,2,4,22,24,1,0,2277,27058,1,4,1,95111,1,118,0,0
13,0,0,5,1,2,2,2,0,0,1,13,36,80,2,0,2283,440125,1,4,1,79319,19,61,0,0
44,1,0,9,4,0,7,1,3,0,2,14,33,10,2,1,2127,907363,1,9,1,78925,15,240,0,0
58,1,0,2,3,1,5,0,3,0,3,15,7,19,2,0,3619,578485,1,1,1,3483,4,353,0,0
26,1,0,4,0,0,7,1,4,0,3,1,20,35,1,0,2050,755705,1,6,1,84058,34,351,0,0
181,1,0,6,2,1,2,0,2,0,1,19,21,60,3,0,2995,850481,1,9,1,31009,38,11,0,0
167,1,0,5,0,1,4,1,2,0,2,18,40,37,3,0,1831,643034,1,7,1,31236,42,277,0,0
55,0,0,1,0,2,1,1,4,0,3,9,19,5,4,0,3140,416569,1,1,1,83257,21,289,0,0
126,1,0,9,0,1,3,2,3,0,2,17,25,66,4,0,799,234894,1,3,1,41318,33,337,0,0
15,1,0,9,4,2,3,2,2,0,3,1,45,44,0,1,784,438849,1,5,1,45452,26,358,1,0
108,0,0,3,0,2,5,1,3,0,2,7,49,26,0,1,1218,266504,0,0,1,39105,45,174,0,1
133,0,0,4,1,0,3,1,0,0,3,5,4,66,0,0,224,589050,1,1,1,6909,3,157,0,0
46,1,0,4,0,1,2,1,4,0,3,18,46,9,1,0,1426,219167,1,6,1,97128,45,183,0,0
33,0,0,8,1,0,3,0,4,0,2,7,26,9,3,0,2486,944900,1,8,1,49586,5,273,0,0
102,1,0,6,4,0,7,1,2,0,0,18,46,54,1,0,1001,770210,0,4,1,17296,28,213,0,1
55,1,0,2,4,0,4,0,0,0,0,0,3,30,1,0,1079,241608,0,3,1,25046,45,65,0,0
190,1,0,4,0,0,6,0,3,0,1,12,24,5,2,0,2351,811566,1,9,1,76125,43,401,1,0
104,1,0,1,1,2,2,0,2,0,1,16,16,23,4,0,1576,5767,1,0,0,7643,21,491,0,0
108,1,0,3,1,2,3,0,3,1,0,9,41,78,4,1,527,374722,0,2,1,7934,44,352,0,1
197,0,0,4,1,2,2,0,0,0,3,17,42,78,3,0,1922,322171,1,1,1,37690,35,452,0,1
125,1,1,8,1,2,5,0,1,0,3,16,15,2,3,1,23,60098,1,4,1,90215,5,144,0,1
169,0,0,3,2,1,4,0,2,0,0,15,14,33,2,0,1130,906562,1,6,1,58473,5,460,1,1
170,1,0,5,4,2,1,1,2,0,2,14,9,46,2,1,2713,495968,1,5,1,45006,49,255,0,1
76,1,0,1,1,1,6,0,4,0,2,9,4,18,1,0,3274,134139,1,7,1,83103,28,361,1,1
137,0,0,4,2,0,2,1,1,0,3,4,5,29,2,0,3354,653487,1,9,1,92289,12,90,0,0
27,1,0,2,2,1,4,1,2,0,2,10,42,33,4,0,3364,356319,1,8,1,53040,9,380,0,0
34,0,0,4,4,2,5,0,3,0,2,10,38,51,0,0,2890,764765,0,9,1,92301,7,477,0,1
63,1,0,5,3,2,5,1,0,1,1,13,15,61,0,1,2145,480426,1,3,1,56668,10,204,0,0
67,1,0,3,0,2,4,1,1,0,2,5,41,84,1,0,2488,445518,1,4,1,26950,16,468,0,0
76,1,0,6,4,0,3,0,4,0,1,14,32,66,1,1,3444,380125,0,2,1,33372,12,92,1,1
113,0,0,2,3,0,4,1,4,1,0,13,46,96,4,0,1776,542905,0,4,1,12346,45,403,0,1
183,1,0,5,0,2,7,1,3,1,0,11,38,80,1,0,2754,342983,1,6,1,93829,18,193,1,0
33,1,0,4,0,0,3,2,0,0,3,13,39,33,4,0,2979,621443,0,9,1,34595,42,271,0,0
123,1,1,5,0,1,3,2,4,0,2,10,16,54,3,0,1377,902978,1,9,0,44078,24,131,0,1
41,1,0,9,2,1,4,0,4,0,3,17,28,97,0,0,503,1628,1,7,1,12047,1,12,0,0
184,0,0,6,1,1,5,0,0,0,2,17,49,82,4,0,2531,507925,1,5,1,24988,0,426,0,1
95,1,0,7,0,1,1,0,1,0,3,13,42,0,2,0,2103,138346,0,3,1,56122,32,237,0,0
160,1,0,8,1,2,1,0,2,0,3,6,9,70,4,1,1230,944087,1,7,1,85595,38,8,1,1
136,1,0,9,0,2,4,0,2,0,1,4,30,58,0,0,2033,388342,0,7,1,24562,40,254,0,0
164,1,1,5,2,1,2,2,0,0,1,16,10,85,0,0,416,392710,1,0,1,39453,29,482,0,1
139,1,0,8,0,1,4,2,0,0,2,7,17,32,2,0,544,111721,1,5,1,20917,21,407,0,1
26,1,0,2,4,2,1,1,0,0,0,16,7,36,4,0,4,682737,1,8,1,71311,32,389,0,0
113,0,0,9,3,0,6,2,3,0,3,14,35,49,0,0,2052,287729,1,2,1,67571,49,131,0,0
170,0,0,2,0,1,4,0,3,0,3,16,46,69,4,1,2162,512254,1,1,1,98594,38,336,0,1
146,1,0,5,3,0,6,2,0,0,2,1,45,2,1,0,2,284683,0,5,1,7770,41,303,0,0
52,1,1,6,3,2,6,1,3,0,0,4,38,34,4,0,3050,254271,0,1,1,32513,6,360,0,1
185,1,0,4,2,1,7,0,2,0,0,19,38,15,0,0,1822,334332,1,6,1,81950,4,8,0,0
48,1,0,8,3,1,6,0,0,0,3,3,5,46,2,0,1838,693731,1,7,1,11624,36,435,0,0
179,1,1,3,2,0,5,1,2,0,2,16,24,89,1,1,155,814466,0,4,1,2971,45,178,0,1
35,0,0,5,0,0,1,2,2,0,2,0,24,33,2,0,2180,431116,1,6,1,43881,17,335,0,1
108,1,0,2,1,0,1,1,3,0,3,9,34,34,2,0,1808,584799,0,4,1,80157,3,485,0,1
59,1,0,3,2,0,1,0,4,0,0,1,40,63,3,0,1588,471816,1,8,1,70639,30,429,0,0
162,0,0,8,3,1,5,0,4,0,1,17,25,40,2,0,1846,934301,1,6,1,53540,34,181,0,1
161,0,0,5,3,2,1,2,1,0,1,0,23,45,4,0,2639,785981,1,0,0,30833,35,243,0,1
22,1,0,3,0,0,2,1,1,0,1,9,6,4,0,1,71,635870,1,4,1,66345,17,152,1,0
69,0,0,5,2,0,1,2,4,0,3,18,17,59,0,0,2614,163141,0,5,1,53213,16,187,0,0
144,1,0,9,0,2,4,0,0,0,0,10,47,53,4,0,1550,377099,1,9,1,26221,39,61,0,1
66,0,0,3,2,1,2,1,4,0,0,18,23,49,2,0,1102,387158,0,7,1,75675,14,144,0,0
45,1,0,7,1,2,3,1,3,0,1,1,22,17,3,1,1053,684088,1,6,1,63066,49,357,0,0
182,1,0,8,4,2,1,2,4,0,2,0,22,48,3,1,1767,621486,1,4,1,65661,2,52,0,1
29,1,0,5,0,0,7,0,0,0,2,12,27,40,4,0,3364,945871,1,7,1,39673,25,375,0,0
74,0,0,3,3,2,3,1,0,0,3,2,47,23,4,1,3431,217338,1,8,0,49537,28,95,0,0
17,0,0,6,0,2,3,2,1,0,2,6,33,29,0,1,1312,334834,1,1,1,50548,27,115,0,0
153,1,1,3,2,1,5,0,1,0,0,14,6,14,4,1,2512,88975,1,0,1,13544,17,106,0,1
151,1,0,9,0,0,4,0,0,0,0,19,31,81,1,0,760,576852,1,8,1,30715,44,385,0,0
124,0,0,2,1,0,6,0,2,0,3,3,37,15,2,0,3058,691939,1,0,1,99962,19,303,0,0
152,0,0,3,2,0,4,2,1,0,2,1,32,17,1,0,3330,940089,0,8,1,89718,23,447,0,1
101,1,0,7,3,1,3,0,3,0,0,5,11,90,4,0,17,100493,1,7,1,96838,45,471,0,0
107,1,0,8,3,1,5,2,2,0,3,2,39,0,2,0,1322,914821,0,1,1,2740,28,209,0,1
75,0,0,5,2,1,2,0,3,0,2,1,7,10,4,0,2997,398791,0,5,1,31442,43,196,0,0
41,0,0,5,1,1,7,2,3,0,1,19,20,38,3,0,902,196288,0,7,1,7144,14,171,0,1
95,1,0,5,0,0,1,2,0,0,3,8,35,73,0,0,2776,866131,1,3,1,74677,26,50,0,0
60,1,1,4,4,0,6,1,2,0,1,16,15,8,4,0,45,630425,1,0,0,36961,3,173,0,1
162,1,0,9,3,2,2,2,1,0,3,13,35,38,1,0,974,116999,1,2,1,61298,40,466,0,0
195,1,0,6,1,1,1,1,0,0,2,13,42,16,0,0,3279,965957,1,7,1,47723,24,109,0,0
72,0,0,8,1,2,3,0,4,0,3,9,39,98,3,1,1945,763525,1,7,1,49880,43,92,0,1
199,1,0,8,1,1,5,0,1,0,0,16,4,34,3,0,1940,566888,1,5,1,19998,25,251,0,1
134,1,0,5,0,2,7,2,4,0,1,6,46,73,3,1,2619,843162,1,3,0,21286,47,275,0,1
159,1,0,9,1,0,5,0,0,0,2,4,44,32,4,0,9,339792,0,3,1,51900,19,122,1,1
67,1,0,2,1,0,6,0,3,0,1,14,14,78,3,1,1994,37299,1,5,1,10983,20,463,0,0
67,0,0,8,2,1,6,2,3,0,3,19,31,52,0,1,3502,890740,1,1,0,54777,44,330,0,1
95,1,0,3,2,0,4,0,2,0,3,15,31,63,4,0,3155,993052,1,4,0,11464,13,221,0,0
58,1,0,7,1,1,6,0,1,0,3,13,49,72,4,1,3169,44464,1,9,1,20133,15,176,0,0
189,1,0,9,1,2,4,0,4,0,3,4,25,72,2,0,2726,49300,1,4,1,47190,43,450,0,0
179,1,0,5,2,1,2,1,4,0,3,2,42,26,0,1,2707,458179,1,8,1,36491,4,171,0,1
79,0,0,8,0,2,6,0,2,0,3,16,7,21,4,0,3313,927681,0,6,1,94585,11,190,0,1
24,1,0,4,2,2,4,2,1,0,0,4,38,41,0,0,2252,585572,1,5,1,91613,14,87,0,0
63,1,0,1,2,1,1,2,3,0,1,5,33,52,4,0,909,624211,1,2,1,38149,49,32,0,0
197,1,0,1,2,0,5,0,0,0,3,15,25,95,3,0,2971,10814,1,9,1,14639,3,217,0,0
110,1,0,6,2,2,5,2,2,0,1,14,18,80,2,0,3177,877952,1,7,1,40845,28,438,0,0
17,1,0,8,4,0,3,2,0,0,2,7,10,64,1,1,726,749320,1,4,1,96452,18,101,0,0
62,1,0,2,3,2,3,2,0,0,1,9,11,45,2,0,515,807582,0,2,1,71242,9,410,0,0
69,0,0,4,0,2,6,2,2,0,1,13,4,13,2,1,225,232899,1,5,1,6875,14,100,0,0
117,0,0,3,0,2,6,0,4,0,0,9,20,30,0,0,3055,617411,1,2,1,55537,0,364,1,0
14,1,0,9,1,2,2,2,1,0,0,18,49,71,0,1,3105,744812,1,9,1,57995,27,52,0,0
112,0,0,3,4,1,7,1,4,0,1,13,21,12,1,0,1403,22918,1,6,1,78935,26,389,0,0
15,1,0,8,1,2,3,1,3,0,1,17,39,4,0,1,3026,651750,1,7,1,42468,35,234,0,0
118,1,0,7,0,0,1,1,1,0,2,17,42,27,3,0,409,847063,1,2,1,28607,38,259,1,0
125,1,0,1,0,0,7,0,2,0,1,3,10,3,0,1,2442,320121,1,7,1,35091,6,127,0,0
103,0,0,8,1,1,4,2,2,0,2,2,19,28,1,0,157,807630,0,7,1,18223,43,354,0,1
56,1,0,9,3,2,4,0,2,0,0,16,7,74,4,0,913,596816,1,5,1,4368,15,489,0,0
108,0,0,8,1,1,2,2,0,0,0,2,10,31,0,0,3485,245235,1,4,1,30392,20,273,0,1
64,1,0,1,3,0,4,2,2,0,1,6,12,42,2,0,529,669665,1,9,1,32987,47,297,0,0
177,1,0,7,3,2,5,2,3,0,2,5,5,13,2,0,1209,346910,1,2,1,96617,21,370,0,0
61,1,1,9,2,0,4,2,3,0,2,2,5,62,0,0,1354,770952,0,4,1,95715,24,218,0,0
153,1,0,5,0,1,3,2,2,0,1,12,33,2,3,0,1601,658431,1,4,1,72777,49,435,0,0
22,0,0,2,2,1,5,0,1,0,2,17,29,70,2,1,3090,619995,1,7,1,2475,34,344,0,0
123,1,0,8,0,0,3,0,3,0,1,12,30,91,3,0,20,936369,1,6,1,85775,0,394,0,1
133,0,0,9,2,2,7,1,1,0,0,11,40,45,1,1,763,785796,0,9,1,52966,29,169,0,1
115,1,0,7,3,2,3,0,1,0,3,6,38,96,0,0,1914,138534,1,9,1,78108,21,143,1,0
167,0,0,5,2,0,2,1,1,0,3,17,29,81,4,1,747,843936,1,5,1,48793,34,101,0,1
156,1,1,8,4,0,7,1,2,0,1,18,18,92,2,0,2031,85150,1,3,1,88051,4,232,0,1
154,1,0,6,2,2,2,2,0,0,3,13,17,84,4,0,2894,599938,0,0,1,53334,11,182,0,1
129,1,0,4,2,0,5,0,2,0,0,11,10,33,2,0,2171,714995,1,6,1,40266,37,378,0,0
72,1,0,1,2,1,7,0,3,0,0,16,41,94,3,0,550,910466,1,2,1,75439,48,436,0,0
28,1,0,6,4,2,4,2,3,0,0,8,30,43,2,1,676,125413,1,9,1,77833,2,31,1,0
101,0,1,8,0,2,6,2,3,0,2,3,17,13,1,1,1619,497152,1,8,1,28578,11,303,1,1
67,1,0,3,2,1,6,1,3,0,2,4,26,17,3,1,2691,290444,1,8,0,33901,42,392,0,0
192,0,0,7,0,0,1,0,0,0,1,2,7,44,4,1,3344,941128,1,3,0,33718,35,246,1,1
99,1,0,7,1,2,4,0,1,0,2,6,8,44,3,1,792,300164,1,9,1,52089,31,52,0,0
126,1,0,9,3,2,5,1,2,0,3,15,7,89,2,1,775,76806,1,7,1,92915,33,151,0,1
71,1,0,1,1,2,1,1,3,0,3,19,27,24,1,0,885,13552,0,8,1,78052,19,89,0,1
32,1,1,5,4,0,3,1,1,0,2,3,42,53,1,0,1896,967214,0,8,1,98939,39,318,0,1
136,1,0,8,4,2,3,2,2,0,2,8,9,1,1,0,794,71174,0,0,1,49895,21,256,0,1
146,1,0,3,0,0,1,1,0,0,0,2,33,32,4,0,1847,808385,0,0,1,3946,41,477,1,1
149,0,1,5,0,1,3,1,4,0,0,18,5,43,3,0,158,354874,1,6,1,52940,29,5,0,1
138,1,0,1,2,0,4,2,0,0,0,12,20,85,0,0,583,558705,1,8,1,41266,14,200,0,0
67,1,0,9,1,0,2,1,4,0,0,17,31,42,4,0,280,592640,0,8,1,37414,6,9,0,0
131,1,0,4,0,1,6,1,3,0,0,1,3,58,3,0,2875,908262,1,1,1,227,46,403,0,1
10,1,0,5,0,0,7,0,1,1,3,4,31,39,1,0,72,267677,1,4,0,71950,15,61,0,1
43,0,0,3,0,1,4,1,1,0,2,13,42,84,2,0,2601,921848,1,1,1,83312,15,233,0,1
105,1,1,2,3,2,3,1,2,0,1,12,35,55,2,0,2859,937639,1,3,1,66049,27,331,0,1
135,1,0,7,0,1,2,2,4,0,2,9,49,1,2,0,1770,870552,1,7,0,4280,47,328,0,1
127,0,0,5,3,1,4,1,4,0,3,11,26,94,2,1,3072,255184,1,3,1,17310,49,34,0,1
57,0,0,3,4,2,6,0,2,0,1,5,49,5,0,0,1635,53668,1,4,1,34191,1,437,0,0
98,1,0,2,2,2,3,0,1,0,3,14,37,53,3,0,2269,730500,0,5,1,12443,25,43,1,0
126,1,0,6,1,0,4,2,1,0,0,0,49,69,3,1,1136,297979,1,8,1,22818,26,144,0,1
138,1,0,6,0,0,3,0,2,0,1,2,9,92,4,0,2869,139942,1,9,1,97352,20,190,0,0
25,1,0,3,3,0,5,2,4,0,3,6,35,22,2,0,2289,57430,1,3,1,15869,32,172,0,0
198,1,0,9,0,2,1,0,3,0,2,3,6,57,4,1,3439,751930,1,0,1,19245,0,235,0,1
78,0,0,1,0,2,3,0,2,0,3,5,37,97,2,0,237,94759,1,9,1,48694,30,64,0,0
31,1,0,3,3,2,6,1,1,1,3,14,36,6,0,1,1974,213648,1,6,1,72964,42,199,0,0
102,0,0,1,0,0,4,2,3,0,2,10,12,4,0,0,553,298064,0,1,1,57514,11,278,0,0
85,1,0,7,1,2,7,1,3,0,2,13,12,46,1,0,1327,333693,0,3,1,58088,17,160,0,0
163,1,1,2,4,2,6,2,4,0,0,17,39,47,2,1,237,555573,1,3,1,94951,43,183,0,1
153,1,0,4,2,1,3,1,2,1,2,15,22,93,2,0,2627,289214,1,9,1,21485,18,480,0,0
188,1,0,4,0,1,3,0,3,0,2,16,46,2,3,0,1549,432556,1,1,1,93676,21,191,0,0
95,1,0,8,3,2,6,1,0,0,0,16,19,78,0,1,3257,707780,1,3,1,35035,10,484,0,1
194,0,0,4,1,0,4,0,3,0,3,16,43,71,3,1,935,593903,1,9,1,41409,4,354,0,1
38,1,0,3,0,1,4,2,3,0,3,19,15,30,4,0,2860,971638,0,3,1,47020,5,77,0,0
78,0,0,3,4,2,2,2,3,0,2,1,9,22,3,0,2851,504474,1,5,1,20445,23,396,0,0
56,1,0,5,4,1,7,0,2,0,0,3,32,79,2,0,3502,526246,1,6,1,32950,16,411,0,0
103,1,0,6,3,1,6,1,4,1,3,10,24,78,3,0,2050,941007,0,4,1,21128,10,312,0,1
199,1,1,7,0,0,6,0,4,0,3,17,13,89,1,0,3257,454445,1,9,1,83335,32,320,0,0
153,1,0,5,0,2,3,1,0,1,3,12,15,48,3,0,979,670200,0,8,0,21470,20,180,0,1
185,1,0,7,0,2,5,0,0,0,3,18,25,36,1,0,1401,225601,1,2,1,41602,49,422,0,0
94,0,0,4,4,0,1,0,3,0,2,11,12,92,2,1,2117,604348,1,0,1,22751,19,288,0,1
48,1,0,5,0,0,6,2,3,0,3,16,30,18,4,0,2324,811625,0,4,1,52566,2,138,1,0
109,1,0,6,0,0,3,1,3,0,0,8,19,72,0,1,602,651562,1,4,1,9792,36,209,1,0
42,1,0,9,0,2,4,1,0,0,0,10,49,31,1,0,989,391910,1,0,0,66715,27,482,0,0
110,1,0,6,0,1,2,0,4,0,2,5,32,61,0,0,2486,908932,1,3,1,50937,33,0,1,0
32,1,0,1,3,2,3,1,0,0,1,12,24,19,4,0,397,239354,1,1,1,28347,45,247,0,0
19,1,0,7,4,2,5,0,4,0,3,10,42,59,3,0,2478,158858,1,9,1,46260,12,111,0,0
